"BehaviorSpace results (NetLogo 6.0.4)"
"ibc/ibc_com_corrected_all_review.nlogo"
"experiment_patches_allsmall"
"05/04/2022 16:44:55:005 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","100","0","100"
"[run number]","perc_small","size_small","bold_prob","[step]","ticks","spec_num","count turtles with [species = 0]","count turtles with [species = 1]","count turtles with [species = 2]","count turtles with [species = 3]","count turtles with [species = 4]","count turtles with [species = 5]","count turtles with [species = 6]","count turtles with [species = 7]","count turtles with [species = 8]","count turtles with [species = 9]","mean [mass] of turtles","mean [hrsize] of turtles","mean [forage_small] of turtles with [species = 0]","mean [forage_small] of turtles with [species = 1]","mean [forage_small] of turtles with [species = 2]","mean [forage_small] of turtles with [species = 3]","mean [forage_small] of turtles with [species = 4]","mean [forage_small] of turtles with [species = 5]","mean [forage_small] of turtles with [species = 6]","mean [forage_small] of turtles with [species = 7]","mean [forage_small] of turtles with [species = 8]","mean [forage_small] of turtles with [species = 9]","count turtles with [core = 1 and species = 0]","count turtles with [core = 1 and species = 1]","count turtles with [core = 1 and species = 2]","count turtles with [core = 1 and species = 3]","count turtles with [core = 1 and species = 4]","count turtles with [core = 1 and species = 5]","count turtles with [core = 1 and species = 6]","count turtles with [core = 1 and species = 7]","count turtles with [core = 1 and species = 8]","count turtles with [core = 1 and species = 9]","count turtles with [core = 2 and species = 0]","count turtles with [core = 2 and species = 1]","count turtles with [core = 2 and species = 2]","count turtles with [core = 2 and species = 3]","count turtles with [core = 2 and species = 4]","count turtles with [core = 2 and species = 5]","count turtles with [core = 2 and species = 6]","count turtles with [core = 2 and species = 7]","count turtles with [core = 2 and species = 8]","count turtles with [core = 2 and species = 9]","count turtles with [ss-use and species = 0]","count turtles with [ss-use and species = 1]","count turtles with [ss-use and species = 2]","count turtles with [ss-use and species = 3]","count turtles with [ss-use and species = 4]","count turtles with [ss-use and species = 5]","count turtles with [ss-use and species = 6]","count turtles with [ss-use and species = 7]","count turtles with [ss-use and species = 8]","count turtles with [ss-use and species = 9]"
"414","0.1","1","0.1","2477","2477","4","380","107","10","0","0","0","0","4","0","0","0.013256481854248686","2.362953718604218","0.002631578947368421","0.009345794392523364","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","380","107","10","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"418","0.1","1","0.1","2217","2217","4","312","137","32","0","0","13","0","0","0","0","0.014898075744251614","2.5347641223677213","0.00641025641025641","0.0364963503649635","0.03125","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.38461538461538464","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","312","137","32","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"417","0.1","1","0.1","2406","2406","4","392","126","2","0","0","0","0","5","0","0","0.013185876703024802","2.513906432246957","0.00510204081632653","0.007936507936507936","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","392","126","2","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"422","0.1","1","0.15","1875","1875","4","389","130","10","0","1","0","0","0","0","0","0.01303947230453345","2.436213956433682","0.002570694087403599","0","0.1","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","389","130","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"401","0.1","1","0.1","4270","4270","4","99","218","94","6","0","0","0","0","0","0","0.019985832907129682","3.456176094880526","0.010101010101010102","0.03669724770642202","0.06382978723404255","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","99","218","94","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411","0.1","1","0.1","3623","3623","4","346","131","18","19","0","0","0","0","0","0","0.01434530799597788","2.350457230983967","0","0","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","346","131","18","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"419","0.1","1","0.1","3225","3225","4","439","25","54","0","0","0","0","8","0","0","0.013637841818891319","2.2064100812906986","0.002277904328018223","0","0.018518518518518517","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","439","25","54","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"415","0.1","1","0.1","3431","3431","4","367","72","58","7","0","0","0","0","0","0","0.014337855161330518","2.353600231657508","0","0.05555555555555555","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","367","72","58","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428","0.1","1","0.15","1883","1883","4","387","84","33","0","0","11","0","0","0","0","0.013912350651983487","2.6855684083635714","0.01808785529715762","0.023809523809523808","0.030303030303030304","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.36363636363636365","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","387","84","33","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"429","0.1","1","0.15","2690","2690","4","439","26","65","3","0","0","0","0","0","0","0.013261785541577009","2.436290791573363","0.02733485193621868","0.11538461538461539","0.03076923076923077","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","439","26","65","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"423","0.1","1","0.15","3852","3852","4","289","94","89","0","1","0","0","0","0","0","0.016040142286088133","2.6783953242729157","0.0034602076124567475","0","0","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","289","94","89","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"420","0.1","1","0.1","4569","4569","4","292","147","19","0","24","0","0","0","0","0","0.015751400002661647","2.528745281989293","0.00684931506849315","0.013605442176870748","0.05263157894736842","<RuntimePrimitiveException>","0.125","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","292","147","19","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"427","0.1","1","0.15","3772","3772","4","323","41","108","0","9","0","0","0","0","0","0.01576167147011125","2.6122481172941323","0.0030959752321981426","0","0.009259259259259259","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","323","41","108","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"416","0.1","1","0.1","5454","5454","4","250","164","59","0","0","2","0","0","0","0","0.01614555499257753","2.4578919850460075","0.004","0.006097560975609756","0.01694915254237288","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","250","164","59","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"424","0.1","1","0.15","4030","4030","4","196","116","85","0","0","0","0","24","0","0","0.0211137253727739","2.796197104047535","0","0.04310344827586207","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.375","<RuntimePrimitiveException>","<RuntimePrimitiveException>","196","116","85","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"439","0.1","1","0.15","2792","2792","4","455","15","62","0","0","0","2","0","0","0","0.012881276478281906","2.148765436032102","0.015384615384615385","0","0.04838709677419355","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","455","15","62","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"425","0.1","1","0.15","4087","4087","4","154","84","112","0","49","0","0","0","0","0","0.023085031931976377","2.840656810504415","0","0.011904761904761904","0.044642857142857144","<RuntimePrimitiveException>","0.02040816326530612","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","154","84","112","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"434","0.1","1","0.15","4252","4252","4","268","174","25","0","0","14","0","0","0","0","0.016316791229291347","2.9411006780527784","0.018656716417910446","0.05172413793103448","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.07142857142857142","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","268","174","25","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"442","0.1","1","0.25","1445","1445","4","271","137","60","0","0","0","0","0","0","3","0.01607369429377311","2.856965676922312","0.0036900369003690036","0.0072992700729927005","0.05","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","271","137","60","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"447","0.1","1","0.25","1327","1327","4","340","77","70","0","5","0","0","0","0","0","0.014850970750038375","2.648578010741521","0.023529411764705882","0.03896103896103896","0.014285714285714285","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","340","77","70","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"431","0.1","1","0.15","5446","5446","4","93","316","9","0","2","0","0","0","0","0","0.017964662858181987","2.6809523809523808","0","0","0","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","93","316","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"421","0.1","1","0.15","6013","6013","4","37","310","23","0","0","26","0","0","0","0","0.02213867826838262","3.675116832926109","0","0.025806451612903226","0.17391304347826086","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.19230769230769232","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","37","310","23","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"446","0.1","1","0.25","2318","2318","4","180","169","63","20","0","0","0","0","0","0","0.018442356065052835","3.3325695413845704","0.011111111111111112","0","0.015873015873015872","0.1","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","180","169","63","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"444","0.1","1","0.25","2407","2407","4","92","135","132","0","28","0","0","0","0","0","0.023393783351700732","3.734782840913715","0.010869565217391304","0","0.022727272727272728","<RuntimePrimitiveException>","0.03571428571428571","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","92","135","132","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"433","0.1","1","0.15","5919","5919","4","208","230","0","17","0","0","0","3","0","0","0.01643101168579113","2.5685287649118074","0.004807692307692308","0","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","208","230","0","17","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"440","0.1","1","0.15","4181","4181","4","288","93","47","0","0","0","0","34","0","0","0.019080554037269985","3.0275504041234926","0.010416666666666666","0.021505376344086023","0.0425531914893617","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.23529411764705882","<RuntimePrimitiveException>","<RuntimePrimitiveException>","288","93","47","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"450","0.1","1","0.25","2157","2157","4","215","209","0","0","0","10","0","0","0","18","0.01941350781597795","3.1751374516504045","0.023255813953488372","0.028708133971291867","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.1","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.3333333333333333","215","209","0","0","0","10","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"445","0.1","1","0.25","3218","3218","4","171","228","29","0","0","13","0","0","0","0","0.01805896618850765","3.044900371701868","0.005847953216374269","0.021929824561403508","0.06896551724137931","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","171","228","29","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"448","0.1","1","0.25","2664","2664","4","240","159","21","39","0","0","0","0","0","0","0.017221229051933094","3.083623558289576","0.008333333333333333","0.031446540880503145","0.047619047619047616","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","240","159","21","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"438","0.1","1","0.15","5958","5958","4","118","188","81","0","30","0","0","0","0","0","0.021543845948846473","3.308910147105622","0","0.010638297872340425","0.024691358024691357","<RuntimePrimitiveException>","0.06666666666666667","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","118","188","81","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"436","0.1","1","0.15","6311","6311","4","53","238","106","12","0","0","0","0","0","0","0.021535575578283634","3.4297604621839004","0","0.012605042016806723","0.05660377358490566","0.16666666666666666","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","53","238","106","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"452","0.1","1","0.25","3019","3019","4","197","192","56","0","4","0","0","0","0","0","0.016981809944655837","2.8968625502383443","0.030456852791878174","0.020833333333333332","0.07142857142857142","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","197","192","56","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"441","0.1","1","0.25","5550","5550","4","158","159","122","0","2","0","0","0","0","0","0.019430126249267196","3.1609977324263037","0","0.018867924528301886","0.04918032786885246","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","158","159","122","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"437","0.1","1","0.15","6221","6221","4","58","46","138","109","0","0","0","0","0","0","0.028430780977848655","4.299387415896697","0.034482758620689655","0","0.08695652173913043","0.07339449541284404","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","58","46","138","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"459","0.1","1","0.25","2502","2502","4","155","234","0","11","0","0","0","27","0","0","0.02089866040625093","3.0384289857246127","0","0.008547008547008548","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.1111111111111111","<RuntimePrimitiveException>","<RuntimePrimitiveException>","155","234","0","11","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"443","0.1","1","0.25","6822","6822","4","36","109","113","0","85","0","0","0","0","0","0.02974741099065388","3.7859193799528597","0.027777777777777776","0.009174311926605505","0.07079646017699115","<RuntimePrimitiveException>","0.03529411764705882","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","36","109","113","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"430","0.1","1","0.15","9615","9615","4","80","164","113","0","0","29","0","0","0","0","0.023995101833371547","3.7135293853662743","0.0125","0.018292682926829267","0.035398230088495575","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.2413793103448276","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","80","164","113","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"451","0.1","1","0.25","4729","4729","4","102","8","247","0","0","0","0","0","9","0","0.025779435799899192","4.069371732356133","0.029411764705882353","0","0.05668016194331984","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.7777777777777778","<RuntimePrimitiveException>","102","8","247","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454","0.1","1","0.25","5075","5075","4","79","162","131","0","0","0","0","0","0","15","0.024585797788457382","3.834625322997416","0.012658227848101266","0.06790123456790123","0.061068702290076333","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.4666666666666667","79","162","131","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458","0.1","1","0.25","4238","4238","4","377","38","88","0","0","0","0","0","1","0","0.014570232394219042","2.714468644884905","0.005305039787798408","0","0.022727272727272728","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","377","38","88","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"463","0.1","1","0.5","3413","3413","4","330","0","106","10","28","0","0","0","0","0","0.017599515398549273","2.592206073762506","0.0030303030303030303","<RuntimePrimitiveException>","0.018867924528301886","0","0.07142857142857142","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","330","0","106","10","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"460","0.1","1","0.25","4149","4149","4","43","358","11","16","0","0","0","0","0","0","0.01960765157264666","3.2735419795335505","0","0.019553072625698324","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","43","358","11","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"461","0.1","1","0.5","4173","4173","4","164","192","0","0","29","0","0","35","0","0","0.02296602340186605","3.188368523415008","0","0.036458333333333336","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.10344827586206896","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.08571428571428572","<RuntimePrimitiveException>","<RuntimePrimitiveException>","164","192","0","0","29","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"449","0.1","1","0.25","7010","7010","4","78","305","32","7","0","0","0","0","0","0","0.019502170262820324","3.1808857423277326","0.038461538461538464","0.03934426229508197","0.03125","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","78","305","32","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"426","0.1","1","0.15","10950","10950","5","38","242","7","30","0","55","0","0","0","0","0.026894603658550405","3.8965444259785174","0.05263157894736842","0.024793388429752067","0","0.13333333333333333","<RuntimePrimitiveException>","0.2909090909090909","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","38","242","7","30","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"466","0.1","1","0.5","2906","2906","4","33","117","197","0","22","0","0","0","0","0","0.026489797117930574","4.495051221946394","0","0.042735042735042736","0.04568527918781726","<RuntimePrimitiveException>","0.13636363636363635","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","33","117","197","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"435","0.1","1","0.15","9925","9925","4","97","25","0","0","57","138","0","0","0","0","0.04025676111925411","4.274110934201203","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.03508771929824561","0.10869565217391304","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","97","25","0","0","57","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464","0.1","1","0.5","4264","4264","4","14","176","173","5","0","0","0","0","0","0","0.024810561457323122","4.461898346795772","0.07142857142857142","0.056818181818181816","0.05202312138728324","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","14","176","173","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"455","0.1","1","0.25","5733","5733","4","1","287","75","0","14","0","0","0","0","0","0.02332838774604144","3.7097750334330546","0","0.010452961672473868","0.05333333333333334","<RuntimePrimitiveException>","0.35714285714285715","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1","287","75","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"432","0.1","1","0.15","10950","10950","5","20","321","17","1","26","0","0","0","0","0","0.022217898830228802","3.142857142857143","0","0.021806853582554516","0","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","20","321","17","1","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"469","0.1","1","0.5","2107","2107","4","142","165","103","12","0","0","0","0","0","0","0.019774365647412303","3.4883881038933398","0.028169014084507043","0.03636363636363636","0.038834951456310676","0.25","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","142","165","103","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"471","0.1","1","0.5","1726","1726","4","167","135","119","17","0","0","0","0","0","0","0.0192559561245685","3.293710188992413","0.005988023952095809","0.044444444444444446","0.09243697478991597","0.058823529411764705","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","167","135","119","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"470","0.1","1","0.5","2353","2353","4","9","266","0","0","0","32","0","0","0","44","0.03270901698645515","4.1393747089820625","0","0.022556390977443608","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.03125","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.11363636363636363","9","266","0","0","0","32","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"482","0.1","4","0","392","392","4","542","44","19","7","0","0","0","0","0","0","0.011070787930376863","1.996320418861495","0.0036900369003690036","0","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","542","44","19","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"465","0.1","1","0.5","4588","4588","4","169","123","0","0","0","0","0","81","0","10","0.03019657917192171","3.641846061820268","0.011834319526627219","0.04065040650406504","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.2839506172839506","<RuntimePrimitiveException>","0.2","169","123","0","0","0","0","0","81","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"481","0.1","4","0","661","661","4","591","18","11","3","0","0","0","0","0","0","0.010378574992151175","1.9239653936233911","0","0","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","591","18","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
