"BehaviorSpace results (NetLogo 6.0.4)"
"ibc/ibc_com_corrected_all_review.nlogo"
"experiment_patches"
"05/11/2022 13:27:23:849 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","100","0","100"
"[run number]","perc_small","size_small","bold_prob","[step]","ticks","spec_num","count turtles with [species = 0]","count turtles with [species = 1]","count turtles with [species = 2]","count turtles with [species = 3]","count turtles with [species = 4]","count turtles with [species = 5]","count turtles with [species = 6]","count turtles with [species = 7]","count turtles with [species = 8]","count turtles with [species = 9]","mean [mass] of turtles","mean [hrsize] of turtles","mean [forage_small] of turtles with [species = 0]","mean [forage_small] of turtles with [species = 1]","mean [forage_small] of turtles with [species = 2]","mean [forage_small] of turtles with [species = 3]","mean [forage_small] of turtles with [species = 4]","mean [forage_small] of turtles with [species = 5]","mean [forage_small] of turtles with [species = 6]","mean [forage_small] of turtles with [species = 7]","mean [forage_small] of turtles with [species = 8]","mean [forage_small] of turtles with [species = 9]","count turtles with [core = 1 and species = 0]","count turtles with [core = 1 and species = 1]","count turtles with [core = 1 and species = 2]","count turtles with [core = 1 and species = 3]","count turtles with [core = 1 and species = 4]","count turtles with [core = 1 and species = 5]","count turtles with [core = 1 and species = 6]","count turtles with [core = 1 and species = 7]","count turtles with [core = 1 and species = 8]","count turtles with [core = 1 and species = 9]","count turtles with [core = 2 and species = 0]","count turtles with [core = 2 and species = 1]","count turtles with [core = 2 and species = 2]","count turtles with [core = 2 and species = 3]","count turtles with [core = 2 and species = 4]","count turtles with [core = 2 and species = 5]","count turtles with [core = 2 and species = 6]","count turtles with [core = 2 and species = 7]","count turtles with [core = 2 and species = 8]","count turtles with [core = 2 and species = 9]","count turtles with [ss-use and species = 0]","count turtles with [ss-use and species = 1]","count turtles with [ss-use and species = 2]","count turtles with [ss-use and species = 3]","count turtles with [ss-use and species = 4]","count turtles with [ss-use and species = 5]","count turtles with [ss-use and species = 6]","count turtles with [ss-use and species = 7]","count turtles with [ss-use and species = 8]","count turtles with [ss-use and species = 9]"
"356","0.2","1","0.5","3770","3770","4","150","0","125","0","0","13","0","0","0","42","0.03133847077386771","4.315079724680215","0.02","<RuntimePrimitiveException>","0.096","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.15384615384615385","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.2857142857142858","150","0","125","0","0","13","0","0","0","42","0","0","0","0","0","0","0","0","0","0","20","0","12","0","0","1","0","0","0","5"
"378","0.3","1","0","493","493","4","479","31","2","0","3","0","0","0","0","0","0.010311099770961302","1.986809609978365","0.029227557411273485","0.0967741935483871","0","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","479","31","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68","7","1","0","2","0","0","0","0","0"
"379","0.3","1","0","356","356","4","427","54","5","2","0","0","0","0","0","0","0.010976696315842565","2.0102057627177703","0.0234192037470726","0.037037037037037035","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","427","54","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","11","0","0","0","0","0","0","0","0"
"380","0.3","1","0","453","453","4","457","28","11","0","0","0","3","0","0","0","0.010944239748101324","2.2297442822527724","0.028446389496717725","0.07142857142857142","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","457","28","11","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","87","4","2","0","0","0","1","0","0","0"
"381","0.3","1","0.05","885","885","4","407","36","0","5","3","0","0","0","0","0","0.011361926255802393","2.0751952058632104","0.007371007371007371","0","<RuntimePrimitiveException>","0.4","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","407","36","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","8","0","1","0","0","0","0","0","0"
"351","0.2","1","0.5","4862","4862","4","9","50","0","0","0","0","0","0","23","122","0.07561628395807991","6.9856028164503075","0.1111111111111111","0.06","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.08695652173913043","0.5245901639344263","9","50","0","0","0","0","0","0","23","122","0","0","0","0","0","0","0","0","0","0","1","11","0","0","0","0","0","0","2","19"
"386","0.3","1","0.05","837","837","4","344","67","23","0","0","0","3","0","0","0","0.012602745255145167","2.218189074870553","0.00872093023255814","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","344","67","23","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","42","6","1","0","0","0","0","0","0","0"
"339","0.2","1","0.25","7748","7748","4","75","30","0","0","0","22","0","0","0","113","0.05921498022979422","5.7082023249709986","0.013333333333333334","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.22727272727272727","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.6017699115044248","75","30","0","0","0","22","0","0","0","113","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","2","0","0","0","7"
"384","0.3","1","0.05","1053","1053","4","331","82","25","0","4","0","0","0","0","0","0.012945283666414703","2.2260003069644965","0.03927492447129909","0.07317073170731707","0","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","331","82","25","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","10","4","0","0","0","0","0","0","0"
"385","0.3","1","0.05","1231","1231","4","347","75","0","4","3","0","0","0","0","0","0.012174961003787536","2.23959193391032","0.01729106628242075","0.12","<RuntimePrimitiveException>","0.25","0.3333333333333333","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","347","75","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","5","0","0","0","0","0","0","0","0"
"389","0.3","1","0.05","962","962","4","365","66","11","0","0","0","0","7","0","0","0.012836847732816792","2.3929394320205812","0.030136986301369864","0.045454545454545456","0.09090909090909091","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.5714285714285714","<RuntimePrimitiveException>","<RuntimePrimitiveException>","365","66","11","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","47","5","0","0","0","0","0","0","0","0"
"383","0.3","1","0.05","1535","1535","4","270","108","25","5","0","0","0","0","0","0","0.014096964622604817","2.4476716904039524","0.05925925925925926","0.05555555555555555","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","270","108","25","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","14","2","1","0","0","0","0","0","0"
"360","0.2","1","0.5","4111","4111","4","45","48","0","0","0","0","0","0","21","117","0.0667202591488989","6.215748587017212","0","0.020833333333333332","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.7619047619047619","0.7521367521367521","45","48","0","0","0","0","0","0","21","117","0","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","0","0","3","11"
"394","0.3","1","0.05","736","736","4","341","59","17","0","0","0","4","0","0","0","0.013078126861516883","2.215951435827164","0.011730205278592375","0.05084745762711865","0.17647058823529413","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","341","59","17","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","50","7","1","0","0","0","0","0","0","0"
"388","0.3","1","0.05","1476","1476","4","305","101","0","14","0","0","7","0","0","0","0.013782753758124924","2.2406976336842033","0.006557377049180328","0.04950495049504951","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.14285714285714285","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","305","101","0","14","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","30","7","0","0","0","0","0","0","0","0"
"390","0.3","1","0.05","1036","1036","4","343","68","16","2","0","0","0","0","0","0","0.012364946151190362","2.2700555568682965","0.0058309037900874635","0.058823529411764705","0.6875","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","343","68","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","9","2","0","0","0","0","0","0","0"
"392","0.3","1","0.05","922","922","4","451","23","1","0","2","0","0","0","0","0","0.010366402063654856","1.7447005743865365","0.026607538802660754","0.043478260869565216","0","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","451","23","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","1","0","0","0","0","0","0","0","0"
"393","0.3","1","0.05","989","989","4","342","63","33","0","0","0","0","0","0","1","0.01285663164719126","2.0807712383859895","0.011695906432748537","0.015873015873015872","0.06060606060606061","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","342","63","33","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","36","3","1","0","0","0","0","0","0","0"
"382","0.3","1","0.05","2355","2355","4","403","19","0","0","2","0","0","0","8","0","0.012240787616298954","2.029558487100082","0.022332506203473945","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","403","19","0","0","2","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","44","4","0","0","0","0","0","0","0","0"
"387","0.3","1","0.05","1913","1913","4","348","40","49","0","0","0","4","0","0","0","0.01339809098734173","2.1832917247100054","0.020114942528735632","0.1","0.1836734693877551","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.25","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","348","40","49","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","36","4","8","0","0","0","0","0","0","0"
"396","0.3","1","0.05","802","802","4","370","77","0","0","0","4","0","3","0","0","0.012442997353247344","1.9875554096594117","0.008108108108108109","0.05194805194805195","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","0.6666666666666666","<RuntimePrimitiveException>","<RuntimePrimitiveException>","370","77","0","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","31","10","0","0","0","0","0","0","0","0"
"357","0.2","1","0.5","4622","4622","4","55","29","0","0","1","0","0","0","0","141","0.0668197766636551","6.163360247049442","0","0.06896551724137931","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.6808510638297872","55","29","0","0","1","0","0","0","0","141","0","0","0","0","0","0","0","0","0","0","7","5","0","0","0","0","0","0","0","25"
"359","0.2","1","0.5","4785","4785","4","11","75","142","74","0","0","0","0","0","0","0.030382575223671205","4.556254781210029","0","0.02666666666666667","0.09154929577464789","0.10810810810810811","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","11","75","142","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","12","13","0","0","0","0","0","0"
"391","0.3","1","0.05","1615","1615","4","345","60","20","12","0","0","0","0","0","0","0.012794057228496126","2.237140291245144","0.014492753623188406","0.08333333333333333","0.05","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","345","60","20","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","7","2","2","0","0","0","0","0","0"
"358","0.2","1","0.5","5504","5504","4","108","26","37","0","0","0","0","0","0","104","0.04893360244688951","5.256511853232383","0.009259259259259259","0.07692307692307693","0.1891891891891892","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.6634615384615384","108","26","37","0","0","0","0","0","0","104","0","0","0","0","0","0","0","0","0","0","3","7","3","0","0","0","0","0","0","17"
"348","0.2","1","0.5","9629","9629","4","67","96","47","0","0","0","0","0","0","80","0.0414357723442986","5.077865665888695","0.014925373134328358","0.020833333333333332","0.0425531914893617","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.7","67","96","47","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","1","5","5","0","0","0","0","0","0","13"
"338","0.2","1","0.25","9818","9818","4","76","0","0","44","83","82","0","0","0","0","0.04034132429500989","4.9848396544251825","0.07894736842105263","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.1590909090909091","0.3855421686746988","0.3902439024390244","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","76","0","0","44","83","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","10","19","6","0","0","0","0"
"395","0.3","1","0.05","1954","1954","4","420","32","0","0","0","2","0","0","0","3","0.011266840827205851","2.2000344078834875","0.06428571428571428","0.0625","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","420","32","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","47","2","0","0","0","0","0","0","0","0"
"397","0.3","1","0.05","2422","2422","4","455","4","1","5","0","0","0","0","0","0","0.010404778677572116","1.9074436359197064","0.015384615384615385","0","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","455","4","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","1","0","0","0","0","0","0"
"337","0.2","1","0.25","10950","10950","5","82","0","125","0","0","0","68","0","5","14","0.038394787676410476","4.6185029358654","0.036585365853658534","<RuntimePrimitiveException>","0.04","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.4852941176470588","<RuntimePrimitiveException>","0","0.2857142857142857","82","0","125","0","0","0","68","0","5","14","0","0","0","0","0","0","0","0","0","0","6","0","14","0","0","0","1","0","0","2"
"399","0.3","1","0.05","2603","2603","4","408","23","12","0","0","0","0","0","4","0","0.011530988058325576","2.0827963829277514","0.014705882352941176","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","408","23","12","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","44","1","0","0","0","0","0","0","0","0"
"403","0.3","1","0.1","2736","2736","4","167","11","157","0","5","0","0","0","0","0","0.019977469663839946","3.4623003944837096","0.005988023952095809","0","0.09554140127388536","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","167","11","157","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","1","15","0","0","0","0","0","0","0"
"401","0.3","1","0.1","2346","2346","4","179","86","73","0","0","13","0","0","0","0","0.018634057491723675","2.364672364672365","0.0111731843575419","0.03488372093023256","0.0273972602739726","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.15384615384615385","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","179","86","73","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","8","4","0","0","0","0","0","0","0"
"400","0.3","1","0.05","3317","3317","4","400","25","23","11","0","0","0","0","0","0","0.012169445105501137","1.8997821350762527","0.0175","0.32","0.08695652173913043","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","400","25","23","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","2","1","0","0","0","0","0","0","0"
"398","0.3","1","0.05","3807","3807","4","338","43","44","0","0","5","0","0","0","0","0.013289593306743543","2.12674801950924","0.014792899408284023","0","0.022727272727272728","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","338","43","44","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","8","5","0","0","0","0","0","0","0"
"406","0.3","1","0.1","3180","3180","4","103","220","0","0","0","1","22","0","0","0","0.020306927022326123","3.012267878708934","0.019417475728155338","0.06818181818181818","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","0.18181818181818182","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","103","220","0","0","0","1","22","0","0","0","0","0","0","0","0","0","0","0","0","0","5","14","0","0","0","0","0","0","0","0"
"355","0.2","1","0.5","8663","8663","4","74","0","0","0","0","0","0","30","56","68","0.0670708147032364","6.238422001478727","0.013513513513513514","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.8666666666666667","0.875","0.5441176470588235","74","0","0","0","0","0","0","30","56","68","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","7","8","9"
"407","0.3","1","0.1","4332","4332","4","156","141","0","21","36","0","0","0","0","0","0.019477420597369816","3.1040051088172507","0.038461538461538464","0.07801418439716312","<RuntimePrimitiveException>","0.2857142857142857","0.05555555555555555","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","156","141","0","21","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","13","0","0","0","0","0","0","0","0"
"352","0.2","1","0.5","10369","10369","4","90","64","0","54","0","0","0","0","0","83","0.044345924724908","4.783928436750377","0.022222222222222223","0.078125","<RuntimePrimitiveException>","0.07407407407407407","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.7951807228915663","90","64","0","54","0","0","0","0","0","83","0","0","0","0","0","0","0","0","0","0","5","3","0","3","0","0","0","0","0","10"
"402","0.3","1","0.1","4349","4349","4","146","116","30","0","0","0","0","38","0","0","0.023892774180551763","3.1988184291318835","0.0410958904109589","0.09482758620689655","0.3333333333333333","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.18421052631578946","<RuntimePrimitiveException>","<RuntimePrimitiveException>","146","116","30","0","0","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","8","9","3","0","0","0","0","0","0","0"
"411","0.3","1","0.1","4898","4898","4","19","230","0","0","0","0","0","3","0","40","0.030594283523571828","3.9772745360018558","0","0.09565217391304348","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","0.625","19","230","0","0","0","0","0","3","0","40","0","0","0","0","0","0","0","0","0","0","1","8","0","0","0","0","0","0","0","0"
"417","0.3","1","0.1","3328","3328","4","45","107","0","0","0","62","55","0","0","0","0.036310858376919386","3.9750232298966974","0","0.037383177570093455","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.16129032258064516","0.14545454545454545","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","45","107","0","0","0","62","55","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","0","0","0","0","0","0","0","0"
"422","0.3","1","0.15","2207","2207","4","0","23","49","49","0","0","0","94","0","0","0.05461291011631178","6.284556727865923","<RuntimePrimitiveException>","0.17391304347826086","0.3469387755102041","0.7755102040816326","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.9574468085106383","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","23","49","49","0","0","0","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","2","0","0"
"419","0.3","1","0.1","3853","3853","4","123","12","0","0","0","0","0","16","101","0","0.04613875019667918","4.285714285714286","0.032520325203252036","0.16666666666666666","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.125","0.43564356435643564","<RuntimePrimitiveException>","123","12","0","0","0","0","0","16","101","0","0","0","0","0","0","0","0","0","0","0","9","3","0","0","0","0","0","0","0","0"
"420","0.3","1","0.1","2977","2977","4","0","36","32","0","0","0","113","0","0","23","0.058831320010102474","5.744523039267637","<RuntimePrimitiveException>","0.2222222222222222","0.15625","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.5486725663716814","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.6086956521739131","0","36","32","0","0","0","113","0","0","23","0","0","0","0","0","0","0","0","0","0","0","6","3","0","0","0","1","0","0","0"
"414","0.3","1","0.1","5176","5176","4","159","3","0","0","0","0","0","0","84","14","0.04180796822474924","4.437075099827304","0.006289308176100629","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.6190476190476191","0.5","159","3","0","0","0","0","0","0","84","14","0","0","0","0","0","0","0","0","0","0","14","1","0","0","0","0","0","0","0","0"
"413","0.3","1","0.1","6074","6074","4","22","241","36","0","9","0","0","0","0","0","0.021411131272458354","3.438398907181705","0","0.04149377593360996","0.1111111111111111","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","22","241","36","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","17","1","0","0","0","0","0","0","0"
"421","0.3","1","0.15","4149","4149","4","82","0","6","0","0","19","0","0","0","100","0.059714659330852855","5.623800511767413","0.04878048780487805","<RuntimePrimitiveException>","0.16666666666666666","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.631578947368421","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.65","82","0","6","0","0","19","0","0","0","100","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","3"
"410","0.3","1","0.1","6449","6449","4","0","2","0","0","0","9","17","0","0","117","0.09716007549934953","7.531074607247912","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.2222222222222222","1","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.5213675213675214","0","2","0","0","0","9","17","0","0","117","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"423","0.3","1","0.15","4384","4384","4","0","8","7","0","0","0","43","116","0","0","0.07428864714563999","6.619926832349191","<RuntimePrimitiveException>","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.3488372093023256","0.646551724137931","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","8","7","0","0","0","43","116","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","3","0","0"
"424","0.3","1","0.15","5105","5105","4","70","1","0","0","0","0","0","0","89","42","0.06563542269815471","6.212549970922609","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.9550561797752809","0.9285714285714286","70","1","0","0","0","0","0","0","89","42","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","4","1"
"427","0.3","1","0.15","3278","3278","4","0","0","0","10","0","0","30","0","71","45","0.08850239538331892","9.009021541825964","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.9","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.43333333333333335","<RuntimePrimitiveException>","0.7605633802816901","1.1111111111111112","0","0","0","10","0","0","30","0","71","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","2"
"415","0.3","1","0.1","7515","7515","4","0","105","0","0","17","71","0","0","36","0","0.0459320905872176","4.603142573966031","<RuntimePrimitiveException>","0.06666666666666667","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","0.11267605633802817","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.3611111111111111","<RuntimePrimitiveException>","0","105","0","0","17","71","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","2","0","0","0","0","0"
"425","0.3","1","0.15","5818","5818","4","22","0","0","0","0","0","7","77","75","0","0.07722615177379473","6.662983425414365","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.2857142857142857","0.42857142857142855","0.72","<RuntimePrimitiveException>","22","0","0","0","0","0","7","77","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"418","0.3","1","0.1","7899","7899","4","131","0","0","0","59","50","0","31","0","0","0.037585414739412","3.5129151291512914","0.007633587786259542","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.05084745762711865","0.2","<RuntimePrimitiveException>","0.03225806451612903","<RuntimePrimitiveException>","<RuntimePrimitiveException>","131","0","0","0","59","50","0","31","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","4","0","0","0","0","0"
"429","0.3","1","0.15","4939","4939","4","0","20","6","0","0","0","29","124","0","0","0.0711841782579483","5.675977653631285","<RuntimePrimitiveException>","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.1724137931034483","0.16129032258064516","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","20","6","0","0","0","29","124","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","3","0","0"
